Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight,Brand
Lindt Excellence Natural Vanilla White Chocolate 100g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35536-1581005307.jpg,images/Lindt Excellence Natural Vanilla White Chocolate 100g35536.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Creation Creme Brulee 150g,£3.84,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/5/35537-1581005324.jpg,images/Lindt Creation Creme Brulee 150g35537.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Nestle Kit Kat 2 Finger Milk Chocolate 14 Pack,£4.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36342-1598338955.jpg,images/Nestle Kit Kat 2 Finger Milk Chocolate 14 Pack36342.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Salted Caramel Bar 100G,£3.01,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36469-1581005341.jpg,images/Lindt Hello Salted Caramel Bar 100G36469.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Caramel Brownie 100g,£3.01,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36470-1581005361.jpg,images/Lindt Hello Caramel Brownie 100g36470.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Nestle Toffee Crisp Biscuits 9 x 31g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36689-1608206849.jpeg,images/Nestle Toffee Crisp Biscuits 9 x 31g36689.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Lindt Hello Thank You Assorted Chocolate Pralines 45g,£6.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/6/36936-1566310783.jpg,images/Lindt Hello Thank You Assorted Chocolate Pralines 45g36936.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Retail Pack Nestle Kit Kat 4 Finger 24 Pack,£15.99,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/3700-1563801521.jpg,images/Retail Pack Nestle Kit Kat 4 Finger 24 Pack3700.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Sainsburys Milk Chocolate Eclairs 200g,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37378-1583760978.jpg,images/Sainsburys Milk Chocolate Eclairs 200g37378.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Marks and Spencer Cherry Liqueurs 250g,£4.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37609-1571223944.JPG,images/Marks and Spencer Cherry Liqueurs 250g37609.JPG,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=26,,,
Retail Pack Rolo Pouch 12x126g,£20.19,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37756-1566310783.jpg,images/Retail Pack Rolo Pouch 12x126g37756.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Boost Bars 48 x 48g Box,£27.31,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/7/37782-1566310783.jpg,images/Cadbury Boost Bars 48 x 48g Box37782.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Dairy Milk with Daim 120g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38030-1566310783.jpg,images/Cadbury Dairy Milk with Daim 120g38030.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Cadbury Starbar Box of 32,£20.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3822-1566310783.jpg,images/Retail Pack Cadbury Starbar Box of 323822.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Milky Way Magic Stars 36 X 33g Bags,£22.59,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3832-1566310783.jpg,images/Retail Pack Milky Way Magic Stars 36 X 33g Bags3832.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Cadbury Chomp Chocolate Bar 60 standards size bars,£16.27,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/3836-1566310783.jpg,images/Cadbury Chomp Chocolate Bar 60 standards size bars3836.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Galaxy Honeycomb Crisp 114g,£2.64,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38395-1566310783.jpg,images/Galaxy Honeycomb Crisp 114g38395.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Retail Pack Galaxy Honeycomb Crisp 24x114g,£39.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/8/38823-1566310783.jpg,images/Retail Pack Galaxy Honeycomb Crisp 24x114g38823.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Kinder 8 Chocolate Bars 100g,£2.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39182-1566310783.jpg,images/Kinder 8 Chocolate Bars 100g39182.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Kinder Chocolate 5 Pack 105g,£2.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39184-1566310783.jpg,images/Kinder Chocolate 5 Pack 105g39184.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=27,,,
Green and Blacks Organic 60% Dark Chocolate Toffee 90g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39302-1582123800.jpg,images/Green and Blacks Organic 60% Dark Chocolate Toffee 90g39302.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Giant Buttons 10 x 119g,£21.51,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39429-1566310783.jpg,images/Retail Pack Cadbury Giant Buttons 10 x 119g39429.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Nestle Kit Kat Chunky Peanut Butter 24x42g,£16.36,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39593-1566310783.jpg,images/Retail Pack Nestle Kit Kat Chunky Peanut Butter 24x42g39593.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Dairy Milk with Daim 15x120g,£25.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39616-1566310783.jpg,images/Retail Pack Cadbury Dairy Milk with Daim 15x120g39616.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 13x180g,£35.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39619-1566310783.jpg,images/Retail Pack Cadbury Marvellous Creations Jelly Popping Candy Shells 13x180g39619.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Sainsburys Belgian Fairtrade Dark Chocolate Taste the Difference 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39821-1566310783.jpg,images/Sainsburys Belgian Fairtrade Dark Chocolate Taste the Difference 100g39821.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Sainsburys Swiss Dark Chocolate Taste the Difference 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/3/9/39830-1566310783.jpg,images/Sainsburys Swiss Dark Chocolate Taste the Difference 100g39830.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Revels Pouch 112g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/400-1597233050.jpg,images/Revels Pouch 112g400.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Milk Chocolate Coated Raisins 200g,£1.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40213-1566310783.jpg,images/Tesco Milk Chocolate Coated Raisins 200g40213.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Milk Chocolate Peanut 200G,£1.89,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40214-1566310783.jpg,images/Tesco Milk Chocolate Peanut 200G40214.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=28,,,
Tesco Dreamy Caramel 6 x 40g,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40215-1566310783.jpg,images/Tesco Dreamy Caramel 6 x 40g40215.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Tesco Nutty Nougat Caramel 6 Pack,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40216-1566310783.jpg,images/Tesco Nutty Nougat Caramel 6 Pack40216.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Tesco Cosmic Whip Bars 8 Pack,£2.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40221-1566310783.jpeg,images/Tesco Cosmic Whip Bars 8 Pack40221.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Reeses Giant Peanut Butter Cup Bar 120G,£2.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40234-1581004429.jpg,images/Reeses Giant Peanut Butter Cup Bar 120G40234.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Peanut (Yellow) Big Bag 24x70g,£20.45,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40484-1598613315.jpg,images/Retail Pack M&Ms Peanut (Yellow) Big Bag 24x70g40484.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Peanut (Yellow) 12x165g,£25.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40485-1598613297.jpg,images/Retail Pack M&Ms Peanut (Yellow) 12x165g40485.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Chocolate Bag (Brown) 12x165g,£26.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40486-1598613254.jpg,images/Retail Pack M&Ms Chocolate Bag (Brown) 12x165g40486.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack M&Ms Crispy (Blue) 12x141g,£25.33,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40487-1598613279.jpg,images/Retail Pack M&Ms Crispy (Blue) 12x141g40487.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Retail Pack Nestle Kit Kat 4 Finger Dark 24 Pack,£16.49,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/4069-1581003828.jpg,images/Retail Pack Nestle Kit Kat 4 Finger Dark 24 Pack4069.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Marks and Spencer Liquid Salted Caramels 120g,£8.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40717-1602662240.jpg,images/Marks and Spencer Liquid Salted Caramels 120g40717.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=29,,,
Marks and Spencer Marc de Champagne Truffles 125g,£8.25,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40718-1605103899.jpg,images/Marks and Spencer Marc de Champagne Truffles 125g40718.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Cadbury Freddo 18g,£0.83,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/0/40839-1566310783.jpg,images/Cadbury Freddo 18g40839.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Marks and Spencer Golden Honeycomb Chocolate Crunch 120g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/1/41237-1596791031.jpg,images/Marks and Spencer Golden Honeycomb Chocolate Crunch 120g41237.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Nestle Smarties Chocolate Bar 100g,£2.40,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/1/41490-1576249061.jpg,images/Nestle Smarties Chocolate Bar 100g41490.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
M&Ms Peanut (Yellow Bag) Single 45g,£1.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/1/4166-1566310783.jpg,images/M&Ms Peanut (Yellow Bag) Single 45g4166.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Lindt Dark Hazelnut Chocolate 150g,£3.51,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4205-1581005397.jpg,images/Lindt Dark Hazelnut Chocolate 150g4205.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Tesco 74% Plain Chocolate Bar 100G,£2.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/42195-1567784345.jpeg,images/Tesco 74% Plain Chocolate Bar 100G42195.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Retail Pack Cadbury Dairy Milk Chocolate 48x 45g,£29.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4224-1566310783.jpg,images/Retail Pack Cadbury Dairy Milk Chocolate 48x 45g4224.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Retail Pack Cadbury Fruit and Nut Chocolate 48x49g,£29.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4226-1572508310.jpg,images/Retail Pack Cadbury Fruit and Nut Chocolate 48x49g4226.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Retail Pack Cadbury Whole Nut Chocolate 48x45g,£29.00,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4227-1583412572.jpg,images/Retail Pack Cadbury Whole Nut Chocolate 48x45g4227.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=30,,,
Retail Pack Daim Bars (Dime Bars) 36x28g box.,£23.35,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4230-1581007093.jpg,images/Retail Pack Daim Bars (Dime Bars) 36x28g box.4230.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Lindt Lindor Milk Chocolate Truffles 200g,£6.65,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4275-1579078978.jpg,images/Lindt Lindor Milk Chocolate Truffles 200g4275.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Lindt Lindor Milk Chocolate Truffles 337g,£9.63,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4276-1566310783.jpg,images/Lindt Lindor Milk Chocolate Truffles 337g4276.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Lindt Swiss Luxury Selection 195g,£12.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4279-1566310783.jpg,images/Lindt Swiss Luxury Selection 195g4279.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Lindt Lindor Assorted Chocolate Truffles 200g,£6.65,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4283-1579078970.jpg,images/Lindt Lindor Assorted Chocolate Truffles 200g4283.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Nestle Dairy Box 180g,£5.50,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4287-1599748991.jpg,images/Nestle Dairy Box 180g4287.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Bounty Milk Chocolate 57g,£1.21,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/2/4290-1566310783.jpg,images/Bounty Milk Chocolate 57g4290.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Prestat Milk Chocolate Roasted Almond Sea Salt Bar 70g,£4.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/3/43030-1592396296.jpg,images/Prestat Milk Chocolate Roasted Almond Sea Salt Bar 70g43030.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Divine 70% Dark Chocolate with Raspberry 90g,£3.30,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/3/43032-1566310783.jpg,images/Divine 70% Dark Chocolate with Raspberry 90g43032.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Bounty Duo Dark Bar 57g,£1.80,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/3/4367-1566310783.jpg,images/Bounty Duo Dark Bar 57g4367.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=31,,,
Kinder Chocolate 6 Medium Bars 120g,£2.35,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/4430-1566310783.jpg,images/Kinder Chocolate 6 Medium Bars 120g4430.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Prestat Dark Chocolate Raspberry Bar 70g,£4.60,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/44358-1592396456.jpg,images/Prestat Dark Chocolate Raspberry Bar 70g44358.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Montezumas Organic 74% Dark Chocolate Giant Button Bag 180g,£5.70,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/44395-1593785212.jpg,images/Montezumas Organic 74% Dark Chocolate Giant Button Bag 180g44395.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Montezumas Organic Smooth Milk Chocolate Giant Button Bag 180g,£4.39,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/44398-1593784683.jpg,images/Montezumas Organic Smooth Milk Chocolate Giant Button Bag 180g44398.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Lindt Excellence Dark Cherry Intense 100g,£3.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/44399-1581005423.jpg,images/Lindt Excellence Dark Cherry Intense 100g44399.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Retail Pack Nestle Kit Kat Chunky 24x40g,£17.99,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/4453-1566310783.jpg,images/Retail Pack Nestle Kit Kat Chunky 24x40g4453.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Kinder Chocolate 16 Small Bars 200g,£3.52,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/4/4463-1566310783.jpg,images/Kinder Chocolate 16 Small Bars 200g4463.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Milka Noisette Milk Chocolate Bar 100g,£2.37,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/5/45205-1599215250.jpg,images/Milka Noisette Milk Chocolate Bar 100g45205.jpg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Tesco Dark Chocolate Mint Thins 200g,£2.35,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/5/45208-1568381287.jpeg,images/Tesco Dark Chocolate Mint Thins 200g45208.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
Tesco Turkish Delight Thins 200g,£2.10,,https://www.britstore.co.uk/media/catalog/product/cache/2/small_image/225x225/602f0fa2c1f0d1ba5e241f914e856ff9/4/5/45209-1568381319.jpeg,images/Tesco Turkish Delight Thins 200g45209.jpeg,Chocolates,Home > Groceries > Chocolates,Yes,https://www.britstore.co.uk/brit_uk/groceries/chocolates.html?p=32,,,
