Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight
Sainsbury's Wholemeal Bread Medium 400g,50p,13p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7897123/1/2365x2365.jpg,images/Sainsbury's Wholemeal Bread Medium 400g_7897123.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-standard-wholemeal-medium-400g,2,
Allinson's Batch Baked Scandalous Seeds Wholemeal 650g,£1.25,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7957313/1/2365x2365.jpg,images/Allinson's Batch Baked Scandalous Seeds Wholemeal 650g_7957313.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/allinsons-batch-baked-scandalous-seeds-wholemeal-650g,10,
Warburtons Soft Tiger Bloomer 600g,£1.25,21p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7957320/1/2365x2365.jpg,images/Warburtons Soft Tiger Bloomer 600g_7957320.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-soft-tiger-bloomer-600g,8,
Sainsbury's Giraffe Baton,45p,45p / ea,https://assets.sainsburys-groceries.co.uk/gol/7758840/1/2365x2365.jpg,images/Sainsbury's Giraffe Baton_7758840.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-giraffe-baton-7758840-p,5,
"Sainsbury's Soft Multiseed Wholemeal, Taste the Difference 430g",80p,19p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7961735/1/2365x2365.jpg,"images/Sainsbury's Soft Multiseed Wholemeal, Taste the Difference 430g_7961735.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-soft-multiseed-wholemeal-taste-the-difference-430g,0,
"Sainsbury's Artisan Rye Buckwheat Boule, Taste the Difference 400g",£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7938716/1/2365x2365.jpg,"images/Sainsbury's Artisan Rye Buckwheat Boule, Taste the Difference 400g_7938716.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-taste-the-difference-hand-crafted-rye-sourdough-buckwheat-boule-400g,24,
Sainsbury's Sesame Seed Baton,45p,45p / ea,https://assets.sainsburys-groceries.co.uk/gol/6540497/1/2365x2365.jpg,images/Sainsbury's Sesame Seed Baton_6540497.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sesame-seed-baton-6540497-p,7,
"Sainsbury's Stonebaked White Baton, Taste the Difference",65p,65p / ea,https://assets.sainsburys-groceries.co.uk/gol/7758918/1/2365x2365.jpg,"images/Sainsbury's Stonebaked White Baton, Taste the Difference_7758918.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-white-baton--taste-the-difference-7758918-p-44,7,
Sainsbury's Well Fired Loaf 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6541127/1/2365x2365.jpg,images/Sainsbury's Well Fired Loaf 400g_6541127.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-well-fired-loaf-taste-difference-400g-6541127-p,52,
Hovis Lower Carb Deliciously Seeded Bread 400g,£1.30,33p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7900506/1/2365x2365.jpg,images/Hovis Lower Carb Deliciously Seeded Bread 400g_7900506.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/hovis-lower-carb-deliciously-seeded-400g,16,
"Sainsbury's Pain De Campagne, Taste the Difference 400g",£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7715028/1/2365x2365.jpg,"images/Sainsbury's Pain De Campagne, Taste the Difference 400g_7715028.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-pain-de-campagne-round--taste-the-difference-400g,17,
"Sainsbury's Super Seeds White Farmhouse, Taste the Difference 800g",£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7961691/1/2365x2365.jpg,"images/Sainsbury's Super Seeds White Farmhouse, Taste the Difference 800g_7961691.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-super-seeds-white-farmhouse-taste-the-difference-800g,10,
Schar Gluten Free Wholesome Seeded Loaf 300g,£2.50,83p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7873267/1/2365x2365.jpg,images/Schar Gluten Free Wholesome Seeded Loaf 300g_7873267.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/schar-gluten-free-wholesome-seeded-loaf-300g,16,
Sainsbury's White Bloomer 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7758297/1/2365x2365.jpg,images/Sainsbury's White Bloomer 800g_7758297.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-white-bloomer-800g-7758297-p,6,
Rankin Irish Soda Bread Minis x4,£1.10,28p / ea,https://assets.sainsburys-groceries.co.uk/gol/7677263/1/2365x2365.jpg,images/Rankin Irish Soda Bread Minis x4_7677263.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/rankin-irish-soda-bread-minis-x4,10,
Warburtons Wholegrain & Oats Medium Sliced Wholemeal Bread 400g,£1.25,31p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7714546/1/2365x2365.jpg,images/Warburtons Wholegrain & Oats Medium Sliced Wholemeal Bread 400g_7714546.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-wholegrain---oats-loaf-400g,16,
"Sainsbury's Rosemary & Sea Salt Focaccia, Taste the Difference 375g",£1.70,45p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7781182/1/2365x2365.jpg,"images/Sainsbury's Rosemary & Sea Salt Focaccia, Taste the Difference 375g_7781182.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-rosemary---sea-salt-focaccia-taste-the-difference-375g-7781182-p,19,
Warburtons Multigrain & Seeds Medium Sliced Bread 400g,£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7913484/1/2365x2365.jpg,images/Warburtons Multigrain & Seeds Medium Sliced Bread 400g_7913484.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-multigrain-seeds-medium-sliced-wholemeal-bread-400g,0,
Sainsbury's Poppy Seed Crusty White Baton,45p,45p / ea,https://assets.sainsburys-groceries.co.uk/gol/6540554/1/2365x2365.jpg,images/Sainsbury's Poppy Seed Crusty White Baton_6540554.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-poppy-seed-crusty-white-baton-6540554-p,5,
Warburtons Sliced White Rolls x12,£1.60,13p / ea,https://assets.sainsburys-groceries.co.uk/gol/2690483/1/2365x2365.jpg,images/Warburtons Sliced White Rolls x12_2690483.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-sliced-white-rolls-x12,27,
Schar White Wholesome Loaf 300g,£2.50,83p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7791746/1/2365x2365.jpg,images/Schar White Wholesome Loaf 300g_7791746.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/schar-white-wholesome-loaf-300g,20,
Sainsbury's Free from Brown Rolls x4 280g,£1.80,64p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8007383/1/2365x2365.jpg,images/Sainsbury's Free from Brown Rolls x4 280g_8007383.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-free-from-brown-rolls-x4-280g,0,
"Sainsbury's Free From Multiseed Sourdough Cob, Taste the Difference 400g",£2.75,69p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8007379/1/2365x2365.jpg,"images/Sainsbury's Free From Multiseed Sourdough Cob, Taste the Difference 400g_8007379.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-ff-seeded-cob-loaf-taste-the-difference-400g,0,
Warburtons Gluten Free Multiseed Boule with Sourdough 400g,£3.50,88p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7793537/1/2365x2365.jpg,images/Warburtons Gluten Free Multiseed Boule with Sourdough 400g_7793537.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-gluten-free-multiseed-boule-with-sourdough-400g,4,
Warburtons Soft White Rolls Sliced x6,£1.00,17p / ea,https://assets.sainsburys-groceries.co.uk/gol/7965109/1/2365x2365.jpg,images/Warburtons Soft White Rolls Sliced x6_7965109.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-soft-white-rolls-sliced-x6,2,
"Sainsbury's Sourdough Baguette, Taste the Difference 225g",£2.50,£1.11 / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8031640/1/2365x2365.jpg,"images/Sainsbury's Sourdough Baguette, Taste the Difference 225g_8031640.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sourdough-baguette-taste-the-difference-225g,4,
"Sainsbury's Seeded Baguette, Taste the Difference 400g",£1.25,31p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7973021/1/2365x2365.jpg,"images/Sainsbury's Seeded Baguette, Taste the Difference 400g_7973021.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-seeded-baguette-taste-the-difference-400g,0,
"Sainsbury's Cheese Bloomer, Taste the Difference 400g",£1.70,43p / 100 g,,,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-cheese-bloomer-taste-the-difference-400g,0,
Hovis Glorious Grains Bread 600g,£1.50,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8025564/1/2365x2365.jpg,images/Hovis Glorious Grains Bread 600g_8025564.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/hovis-glorious-grains-bread-600g,0,
Promise Gluten Free Chia and Quinoa Loaf 480g,£3.00,63p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8032552/1/2365x2365.jpg,images/Promise Gluten Free Chia and Quinoa Loaf 480g_8032552.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/promise-gluten-free-chia-and-quinoa-loaf-480g,0,
Hovis Fabulous Fibre Bread 600g,£1.50,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8025605/1/2365x2365.jpg,images/Hovis Fabulous Fibre Bread 600g_8025605.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/hovis-fabulous-fibre-wholemeal-bread-600g,0,
Schär Gluten Free Wholesome Vitality Loaf 350g,£2.60,74p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8000800/1/2365x2365.jpg,images/Schär Gluten Free Wholesome Vitality Loaf 350g_8000800.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/dr-schar-wholesome-vitality-350g,1,
Schär Gluten Free Mini Baguette 2x75g,£2.00,£1.33 / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8000794/1/2365x2365.jpg,images/Schär Gluten Free Mini Baguette 2x75g_8000794.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/dr-schar-mini-baguette-150g,0,
Promise Gluten Free Multigrain Loaf 480g,£3.00,63p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8032550/1/2365x2365.jpg,images/Promise Gluten Free Multigrain Loaf 480g_8032550.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/promise-gluten-free-multigrain-loaf-480g,0,
New York Bakery Co. Gluten Free Original Bagels x4,£2.60,90p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7998466/1/2365x2365.jpg,images/New York Bakery Co. Gluten Free Original Bagels x4_7998466.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/nyb-gluten-free-sourdough-bagel-4x72g,2,
Warburtons Wholemeal Thick Bread 400g,85p,21p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8025485/1/2365x2365.jpg,images/Warburtons Wholemeal Thick Bread 400g_8025485.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-wholemeal-thick-bread-400g,0,
"Sainsbury's Malted Wheat & Honey Bloomer, Taste the Difference 400g",£1.20,30p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7972375/1/2365x2365.jpg,"images/Sainsbury's Malted Wheat & Honey Bloomer, Taste the Difference 400g_7972375.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-malted-wheat-honey-bloomer-taste-the-difference-400g,0,
Genius Gluten Free Gut-Lovin' Cob 385g,£3.50,£1.00 / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7971227/1/2365x2365.jpg,images/Genius Gluten Free Gut-Lovin' Cob 385g_7971227.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/genius-fibre-fest-artisan-loaf-350g,6,
Warburtons White Batch Bloomer 800g,£1.35,17p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8025490/1/2365x2365.jpg,images/Warburtons White Batch Bloomer 800g_8025490.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-white-batch-bloomer-800g,0,
BFree Sliced White Loaf 400g,£3.00,75p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7972979/1/2365x2365.jpg,images/BFree Sliced White Loaf 400g_7972979.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/bfree-soft-white-loaf-400g,5,
"Sainsbury's Rye, Spelt & Seed, Taste the Difference 400g",£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7973003/1/2365x2365.jpg,"images/Sainsbury's Rye, Spelt & Seed, Taste the Difference 400g_7973003.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-rye-spelt-seed-taste-the-difference-400g,4,
"Sainsbury's Red Onion & Cheddar Flatbread, Taste the Difference 265g",£2.25,85p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8032592/1/2365x2365.jpg,"images/Sainsbury's Red Onion & Cheddar Flatbread, Taste the Difference 265g_8032592.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-red-onion-cheddar-flatbread-taste-the-difference-265g,2,
Jacksons of Yorkshire Seeded White Champion Bloomer 800g,£1.50,19p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7947634/1/2365x2365.jpg,images/Jacksons of Yorkshire Seeded White Champion Bloomer 800g_7947634.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/jacksons-yorkshires-champion-seeded-bloomer-800g,7,
BFree Bake at Home White Demi Baguettes 2x110g,£3.00,£1.36 / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7919374/1/2365x2365.jpg,images/BFree Bake at Home White Demi Baguettes 2x110g_7919374.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/bfree-bake-at-home-white-demi-baguettes-2x110g,4,
"Sainsbury's Artisan Rye Sourdough Boule, Taste the Difference 400g",£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7973016/1/2365x2365.jpg,"images/Sainsbury's Artisan Rye Sourdough Boule, Taste the Difference 400g_7973016.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-artisan-rye-sourdough-boule-taste-the-difference-400g,3,
Kingsmill Soft White Bread Thick 800g,80p,10p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6528105/1/2365x2365.jpg,images/Kingsmill Soft White Bread Thick 800g_6528105.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kingsmill-soft-white-bread-thick-800g,1,
Jacksons of Yorkshire White Champion Bloomer 800g,£1.50,19p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7947616/1/2365x2365.jpg,images/Jacksons of Yorkshire White Champion Bloomer 800g_7947616.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/jacksons-white-bloomer-800g,7,
"Sainsbury's Sour Cherry Muesli Pave, Taste the Difference 350g",£1.70,49p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7902108/1/140x140.jpg,"images/Sainsbury's Sour Cherry Muesli Pave, Taste the Difference 350g_7902108.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sour-cherry-muesli-pave-taste-the-difference-350g-7902108-p,13,
"Sainsbury's Artisan West Country Cheddar Stick, Taste the Difference",45p,45p / ea,https://assets.sainsburys-groceries.co.uk/gol/7941751/1/2365x2365.jpg,"images/Sainsbury's Artisan West Country Cheddar Stick, Taste the Difference_7941751.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-taste-the-difference-hand-crafted-west-country-cheddar-stick,6,
"Sainsbury's Wholemeal Sourdough Half Bloomer, Taste the Difference 400g",£1.50,38p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7972367/1/2365x2365.jpg,"images/Sainsbury's Wholemeal Sourdough Half Bloomer, Taste the Difference 400g_7972367.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-wholemeal-sourdough-loaf-taste-the-difference-400g,0,
"Sainsbury's White Farmhouse with Sourdough, Taste the Difference 800g",£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/8022835/1/2365x2365.jpg,"images/Sainsbury's White Farmhouse with Sourdough, Taste the Difference 800g_8022835.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-white-sourdough-taste-the-difference-800g,8,
Sainsbury's Taste The Difference Hand-Crafted Sourdough Batard 400g,£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7938719/1/2365x2365.jpg,images/Sainsbury's Taste The Difference Hand-Crafted Sourdough Batard 400g_7938719.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-taste-the-difference-hand-crafted-sourdough-batard-400g,6,
Jacksons of Yorkshire Brown Champion Bloomer 800g,£1.50,19p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7947618/1/2365x2365.jpg,images/Jacksons of Yorkshire Brown Champion Bloomer 800g_7947618.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/jacksons-yorkshires-champion-brown-bloomer-800g,8,
Sainsbury's Poppy Seed White Bloomer 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7758266/1/2365x2365.jpg,images/Sainsbury's Poppy Seed White Bloomer 400g_7758266.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-poppy-seed-white-bloomer-400g-7758266-p,4,
Crosta & Mollica Pane Pugliese Italian Toasting Bread 400g,£2.00,50p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7910275/1/2365x2365.jpg,images/Crosta & Mollica Pane Pugliese Italian Toasting Bread 400g_7910275.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/crosta-mollica-pane-pugliese-italian-toasting-bread-400g,0,
Sainsbury's Sesame Seed White Bloomer 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7758293/1/2365x2365.jpg,images/Sainsbury's Sesame Seed White Bloomer 400g_7758293.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sesame-seed-white-bloomer-400g-7758293-p,1,
"Sainsbury's Brown Sourdough, Taste the Difference 400g",£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7972999/1/2365x2365.jpg,"images/Sainsbury's Brown Sourdough, Taste the Difference 400g_7972999.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-brown-sourdough-taste-the-difference-400g,2,
Sainsbury's Sesame Seed White Bloomer 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7758308/1/2365x2365.jpg,images/Sainsbury's Sesame Seed White Bloomer 800g_7758308.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-sesame-seed-white-bloomer-800g-7758308-p,5,
"Sainsbury's Ancient Grain Pave, Taste the Difference 400g",£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7973008/1/2365x2365.jpg,"images/Sainsbury's Ancient Grain Pave, Taste the Difference 400g_7973008.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-ancient-grain-pave-taste-the-difference-400g,5,
Sainsbury's Thick Soft White Farmhouse 800g,75p,9p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7961677/1/2365x2365.jpg,images/Sainsbury's Thick Soft White Farmhouse 800g_7961677.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-thick-soft-white-farmhouse-800g,5,
Fitzgeralds Family Bakery Deli Style Sourdough Bagels Pre-Sliced x5 425g,£2.00,40p / ea,https://assets.sainsburys-groceries.co.uk/gol/7965118/1/2365x2365.jpg,images/Fitzgeralds Family Bakery Deli Style Sourdough Bagels Pre-Sliced x5 425g_7965118.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/fitzgeralds-family-bakery-deli-style-sourdough-bagels-pre-sliced-x5-425g,5,
Sainsbury's Poppy Seed Baguette 400g,85p,85p / ea,https://assets.sainsburys-groceries.co.uk/gol/6540578/1/2365x2365.jpg,images/Sainsbury's Poppy Seed Baguette 400g_6540578.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-poppy-seed-baguette-400g-6540578-p,3,
Sainsbury's Poppy Seed White Bloomer 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7758304/1/2365x2365.jpg,images/Sainsbury's Poppy Seed White Bloomer 800g_7758304.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-poppy-seed-white-bloomer-800g-7758304-p,2,
Sainsbury's Thick Soft Multiseed Farmhouse 800g,85p,11p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7961782/1/2365x2365.jpg,images/Sainsbury's Thick Soft Multiseed Farmhouse 800g_7961782.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-thick-soft-multiseed-farmhouse-800g,20,
Kingsmill 50/50 Vitamin Boost 750g,£1.00,13p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7965724/1/2365x2365.jpg,images/Kingsmill 50_50 Vitamin Boost 750g_7965724.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kingsmill-50-50-vitamin-boost-750g,0,
Warburtons Malted Grain & Seeds Medium Sliced Bread 400g,£1.25,31p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7714564/1/2365x2365.jpg,images/Warburtons Malted Grain & Seeds Medium Sliced Bread 400g_7714564.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-malty-grain-loaf-400g,17,
Hi-Lo Seeded Medium Sliced Wholemeal Bread 400g,£1.75,44p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7681889/1/2365x2365.jpg,images/Hi-Lo Seeded Medium Sliced Wholemeal Bread 400g_7681889.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/hi-lo-loaf,0,
Sainsbury's Multigrain & Rye Bloomer Taste the Difference 400g,£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6542212/1/2365x2365.jpg,images/Sainsbury's Multigrain & Rye Bloomer Taste the Difference 400g_6542212.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-multigrain---rye-bloomer-taste-the-difference-400g-6542212-p,14,
Warburtons Brioche Burger Buns x 4,£1.50,38p / ea,https://assets.sainsburys-groceries.co.uk/gol/7994895/1/2365x2365.jpg,images/Warburtons Brioche Burger Buns x 4_7994895.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-brioche-burger-buns-x-4,22,
BFree Brown Seeded Loaf 400g,£3.00,75p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7791654/1/2365x2365.jpg,images/BFree Brown Seeded Loaf 400g_7791654.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/bfree-brown-seeded-loaf-400g,11,
