Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight
Sainsbury's Multiseed Loaf Taste the Difference 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6541238/1/300x300.jpg,images/Sainsbury's Multiseed Loaf Taste the Difference 400g_6541238.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,61,
Hovis Seed Sensations Seven Seeds Medium Sliced Seeded Bread 400g,95p,24p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7585546/1/300x300.jpg,images/Hovis Seed Sensations Seven Seeds Medium Sliced Seeded Bread 400g_7585546.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,20,
Sainsbury's Giraffe Baguette (Tiger) 400g,85p,85p / ea,https://assets.sainsburys-groceries.co.uk/gol/6764864/1/300x300.jpg,images/Sainsbury's Giraffe Baguette (Tiger) 400g_6764864.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,25,
Warburtons Medium Sliced White Bread 400g,85p,21p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2682037/1/300x300.jpg,images/Warburtons Medium Sliced White Bread 400g_2682037.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,6,
Kingsmill Thick Sliced Wholemeal Bread 800g,95p,12p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6528116/1/300x300.jpg,images/Kingsmill Thick Sliced Wholemeal Bread 800g_6528116.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,11,
Sainsbury's Toastie Thick Sliced White Bread 800g,55p,7p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7158190/1/300x300.jpg,images/Sainsbury's Toastie Thick Sliced White Bread 800g_7158190.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,13,
Sainsbury's Wholemeal Bread SO Organic 400g,95p,24p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7559900/1/300x300.jpg,images/Sainsbury's Wholemeal Bread SO Organic 400g_7559900.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,34,
Sainsbury's Sandwich Loaf White Bread 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6539298/1/300x300.jpg,images/Sainsbury's Sandwich Loaf White Bread 800g_6539298.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,26,
Hovis Nimble Medium Sliced Wholemeal Bread 400g,85p,21p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2283906/1/300x300.jpg,images/Hovis Nimble Medium Sliced Wholemeal Bread 400g_2283906.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,13,
"Sainsbury's Sourdough Pave, Taste the Difference 400g",£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7715038/1/300x300.jpg,"images/Sainsbury's Sourdough Pave, Taste the Difference 400g_7715038.jpg",All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,35,
Sainsbury's White Baton,45p,45p / ea,https://assets.sainsburys-groceries.co.uk/gol/6540535/1/300x300.jpg,images/Sainsbury's White Baton_6540535.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,11,
Warburtons Soft Farmhouse Medium Sliced Bread 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/3375532/1/300x300.jpg,images/Warburtons Soft Farmhouse Medium Sliced Bread 400g_3375532.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,2,
Burgen Medium Sliced Soya & Linseed Bread 800g,£1.35,17p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/3028063/1/300x300.jpg,images/Burgen Medium Sliced Soya & Linseed Bread 800g_3028063.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,20,
Sainsbury's San Francisco Style Sourdough Taste the Difference 400g,£1.70,43p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7738662/1/300x300.jpg,images/Sainsbury's San Francisco Style Sourdough Taste the Difference 400g_7738662.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,40,
Warburtons Seeded Thick Sliced White Bread 400g,95p,24p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/3304624/1/300x300.jpg,images/Warburtons Seeded Thick Sliced White Bread 400g_3304624.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,7,
Sainsbury's Farmhouse Loaf White Bread 800g,£1.10,14p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6504660/1/300x300.jpg,images/Sainsbury's Farmhouse Loaf White Bread 800g_6504660.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,24,
Warburtons Weight Watchers Soft Medium Sliced Danish Malted Bread 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2407296/1/300x300.jpg,images/Warburtons Weight Watchers Soft Medium Sliced Danish Malted Bread 400g_2407296.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,9,
Warburtons Milk Roll Soft Medium Sliced White Bread 400g,£1.00,25p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/2513140/1/300x300.jpg,images/Warburtons Milk Roll Soft Medium Sliced White Bread 400g_2513140.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,19,
Sainsbury's Farmhouse White Bread 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/6539611/1/300x300.jpg,images/Sainsbury's Farmhouse White Bread 400g_6539611.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,13,
Sainsbury's Wholemeal Rustic Roll,30p,30p / ea,https://assets.sainsburys-groceries.co.uk/gol/7517291/1/300x300.jpg,images/Sainsbury's Wholemeal Rustic Roll_7517291.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,7,
Kingsmill Medium Sliced 50/50 Bread 400g,80p,20p / 100 g,https://assets.sainsburys-groceries.co.uk/gol/7554555/1/300x300.jpg,images/Kingsmill Medium Sliced 50_50 Bread 400g_7554555.jpg,All bread,Bakery > Bread > All bread,Yes,https://www.sainsburys.co.uk/webapp/wcs/stores/servlet/CategoryDisplay?storeId=10151&langId=44&krypto=tOD1Oblbz%2B5Uwt92RaBkG%2Fna3ipwZS6dQ0l7y8pW4gvdBITe4aZHoPVTVZm8W%2FF1zo3ZqOLpsEinr86N5wlFIjCD8YD0dVT%2Fiv785NzoCyTQW%2Fy33sN1ocq9G23bau8YUBCsZ0r0VRgaHTHf3zHqSOPCN9w0V0AP1XbnFjyHb4g%3D&ddkey=https%3Agb%2Fgroceries%2Fbakery%2Fall-bread,7,
